id,number,playlist_id,tvg_id,display_name,group,group_order,fav_order,uri,logo,description,tvg_shift,favorite,user_agent
1291,1291,0,'vikings s03e10','Vikings S03E10','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1JIamuN5EFCNeFnjyNUyfiq8cuJynajrX?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1292,1292,0,'vikings s04e01','Vikings S04E01','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1wwAc9X6sVp8FV_5VnQykw73cWycT9hgk?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1293,1293,0,'vikings s04e02','Vikings S04E02','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1UFW_uiiANLkPMi6Od0VHM3agdN-aGLOL?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1294,1294,0,'vikings s04e03','Vikings S04E03','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1OywyPJWxhtWW06n_jqRXAJa8qNjDUrbs?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1295,1295,0,'vikings s04e04','Vikings S04E04','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1B_7PA0nAnoOw_E6-rqP95TJECJphkShL?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1296,1296,0,'vikings s04e05','Vikings S04E05','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=16JPmjuBP0_t80oULAiqnF4wSfWrnCVxJ?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1297,1297,0,'vikings s04e06','Vikings S04E06','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1Ft6QY4TM8yIXwWDV-MvJ0NW6wAqxm5Xt?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1298,1298,0,'vikings s04e07','Vikings S04E07','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=19aplJg3r1PAoloN927q1GWkBfoTAdNB0?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1299,1299,0,'vikings s04e08','Vikings S04E08','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1BsBU1fc0RRoGbEUKqvoJ-nTafwzhQSR2?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1300,1300,0,'vikings s04e09','Vikings S04E09','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1jM6G1uHgWosDOsYovsYXWVICUNW0N9LN?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1301,1301,0,'vikings s04e10','Vikings S04E10','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1KEX3HxW8mvBRcREXfDXZOftlmEv1Q9Wl?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1302,1302,0,'vikings s04e11','Vikings S04E11','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1_E_I_opOJoo_wbYlHAnM8u1NoXxNUaMd?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1303,1303,0,'vikings s04e12','Vikings S04E12','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1DeYUg5djOuVJhoT6iGFBFNFxRE4RuKj3?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1304,1304,0,'vikings s04e13','Vikings S04E13','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=10Y5Nxfrv4XifMyKLZ0oq69h7PiyPp8b6?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1305,1305,0,'vikings s04e14','Vikings S04E14','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1KF-TJHWBBDyg5bsHTg2dbtdKjGzg8Zg_?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1306,1306,0,'vikings s04e15','Vikings S04E15','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=10a79zQTg_al2L6rIO6HvAHCyvJSW57iP?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1307,1307,0,'vikings s04e16','Vikings S04E16','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1YxULNk4NAWkemhH9zez3uIRdtS4LW458?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1308,1308,0,'vikings s04e17','Vikings S04E17','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=12y9wWEV_nwSTEYv2SSHxsFltnS161P9o?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1309,1309,0,'vikings s04e18','Vikings S04E18','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1R5MHwq1qixV2yI39pZe5JIUK3z4CnE3q?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1310,1310,0,'vikings s04e19','Vikings S04E19','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1nihFuzMd2gYd8SYjBXbIsvS9YjKA1j-a?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1311,1311,0,'vikings s04e20','Vikings S04E20','TV Series',35,0,'https://iix2020.mooo.com/vid/man.php?id=1r7DDLk4sxktTbwo1DA6kmDLO3XZxiccH?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1312,1312,0,'vikings s04e01','Vikings S04E01','TV Series',35,0,'https://cldup.com/u0noac5gAZU/xcMYME.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1313,1313,0,'vikings s04e02','Vikings S04E02','TV Series',35,0,'https://cldup.com/u0noac5gAZU/oucK6i.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1314,1314,0,'vikings s04e03','Vikings S04E03','TV Series',35,0,'https://cldup.com/u0noac5gAZU/0RBvps.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1315,1315,0,'vikings s04e04','Vikings S04E04','TV Series',35,0,'https://cldup.com/u0noac5gAZU/T0isq6.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1316,1316,0,'vikings s04e05','Vikings S04E05','TV Series',35,0,'https://cldup.com/u0noac5gAZU/PZAfmY.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1317,1317,0,'vikings s04e06','Vikings S04E06','TV Series',35,0,'https://cldup.com/u0noac5gAZU/NGonQ6.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1318,1318,0,'vikings s04e07','Vikings S04E07','TV Series',35,0,'https://cldup.com/u0noac5gAZU/PsU1w7.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1319,1319,0,'vikings s04e08','Vikings S04E08','TV Series',35,0,'https://cldup.com/u0noac5gAZU/SaMRsC.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1320,1320,0,'vikings s04e09','Vikings S04E09','TV Series',35,0,'https://cldup.com/u0noac5gAZU/Zby4Xv.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1321,1321,0,'vikings s04e10','Vikings S04E10','TV Series',35,0,'https://cldup.com/u0noac5gAZU/te36Ux.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1322,1322,0,'vikings s04e11','Vikings S04E11','TV Series',35,0,'https://cldup.com/u0noac5gAZU/VMswz3.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1323,1323,0,'vikings s04e12','Vikings S04E12','TV Series',35,0,'https://cldup.com/u0noac5gAZU/TS7Zs5.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1324,1324,0,'vikings s04e13','Vikings S04E13','TV Series',35,0,'https://cldup.com/u0noac5gAZU/RC1l0m.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1325,1325,0,'vikings s04e14','Vikings S04E14','TV Series',35,0,'https://cldup.com/u0noac5gAZU/cGm5Qj.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1326,1326,0,'vikings s04e15','Vikings S04E15','TV Series',35,0,'https://cldup.com/u0noac5gAZU/EbwXCh.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1327,1327,0,'vikings s04e16','Vikings S04E16','TV Series',35,0,'https://cldup.com/u0noac5gAZU/dzwfHA.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1328,1328,0,'vikings s04e17','Vikings S04E17','TV Series',35,0,'https://cldup.com/u0noac5gAZU/JnOU0G.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1329,1329,0,'vikings s04e18','Vikings S04E18','TV Series',35,0,'https://cldup.com/u0noac5gAZU/dwO1qo.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1330,1330,0,'vikings s04e19','Vikings S04E19','TV Series',35,0,'https://cldup.com/u0noac5gAZU/k5Ks0a.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1331,1331,0,'vikings s04e20','Vikings S04E20','TV Series',35,0,'https://cldup.com/u0noac5gAZU/e79bu1.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1332,1332,0,'vikings s05e01','Vikings S05E01','TV Series',35,0,'https://cldup.com/u0noac5gAZU/6CnuMd.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1333,1333,0,'vikings s05e02','Vikings S05E02','TV Series',35,0,'https://cldup.com/u0noac5gAZU/adhpuL.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1334,1334,0,'vikings s05e03','Vikings S05E03','TV Series',35,0,'https://cldup.com/u0noac5gAZU/vYDxvE.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1335,1335,0,'vikings s05e04','Vikings S05E04','TV Series',35,0,'https://cldup.com/u0noac5gAZU/uZ5mdx.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1336,1336,0,'vikings s05e05','Vikings S05E05','TV Series',35,0,'https://cldup.com/u0noac5gAZU/0ZkasQ.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1337,1337,0,'vikings s05e06','Vikings S05E06','TV Series',35,0,'https://cldup.com/u0noac5gAZU/zsxPUU.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1338,1338,0,'vikings s05e07','Vikings S05E07','TV Series',35,0,'https://cldup.com/u0noac5gAZU/VvA1QB.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1339,1339,0,'vikings s05e08','Vikings S05E08','TV Series',35,0,'https://cldup.com/u0noac5gAZU/UE07LK.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1340,1340,0,'vikings s05e09','Vikings S05E09','TV Series',35,0,'https://cldup.com/u0noac5gAZU/7uKAXB.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1341,1341,0,'vikings s05e10','Vikings S05E10','TV Series',35,0,'https://cldup.com/u0noac5gAZU/dKaJJw.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1342,1342,0,'vikings s05e11','Vikings S05E11','TV Series',35,0,'https://cldup.com/u0noac5gAZU/pTqQ1W.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1343,1343,0,'vikings s05e12','Vikings S05E12','TV Series',35,0,'https://cldup.com/u0noac5gAZU/wuAsmc.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1344,1344,0,'vikings s05e13','Vikings S05E13','TV Series',35,0,'https://cldup.com/u0noac5gAZU/MZ1Hu7.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1345,1345,0,'vikings s05e14','Vikings S05E14','TV Series',35,0,'https://cldup.com/u0noac5gAZU/bY0iJq.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1346,1346,0,'vikings s05e15','Vikings S05E15','TV Series',35,0,'https://cldup.com/u0noac5gAZU/4PMUPB.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1347,1347,0,'vikings s05e16','Vikings S05E16','TV Series',35,0,'https://cldup.com/u0noac5gAZU/9WTJsY.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1348,1348,0,'vikings s05e17','Vikings S05E17','TV Series',35,0,'https://cldup.com/u0noac5gAZU/DEcXfs.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1349,1349,0,'vikings s05e18','Vikings S05E18','TV Series',35,0,'https://cldup.com/u0noac5gAZU/QCnosQ.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1350,1350,0,'vikings s05e19','Vikings S05E19','TV Series',35,0,'https://cldup.com/u0noac5gAZU/dZg6Ni.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1351,1351,0,'vikings s05e20','Vikings S05E20','TV Series',35,0,'https://cldup.com/u0noac5gAZU/4xf2Lg.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1352,1352,0,'vikings s06e01','Vikings S06E01','TV Series',35,0,'https://cldup.com/u0noac5gAZU/LFZzUw.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1353,1353,0,'vikings s06e02','Vikings S06E02','TV Series',35,0,'https://cldup.com/u0noac5gAZU/40Xvtr.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1354,1354,0,'vikings s06e03','Vikings S06E03','TV Series',35,0,'https://cldup.com/u0noac5gAZU/crBoDV.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1355,1355,0,'vikings s06e04','Vikings S06E04','TV Series',35,0,'https://cldup.com/u0noac5gAZU/wSto4g.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1356,1356,0,'vikings s06e05','Vikings S06E05','TV Series',35,0,'https://cldup.com/u0noac5gAZU/zjota4.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1357,1357,0,'vikings s06e06','Vikings S06E06','TV Series',35,0,'https://cldup.com/u0noac5gAZU/KB2sHo.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1358,1358,0,'vikings s06e07','Vikings S06E07','TV Series',35,0,'https://cldup.com/u0noac5gAZU/8w9Pg4.mp4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1359,1359,0,'vikings s06e08','Vikings S06E08','TV Series',35,0,'https://ficifi.megaupload.to/hls/4ib56ddlhei3xd3jeorain7zhaajaah66ep2grj3uxb2jm6aphqpfydedhva/index-v1-a1.m3u8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
